311,NYPD,Zip_311,Zip_NYPD,startTime,endTime,Relationship
Noise - Residential,DANGEROUS DRUGS,10463,10456,1262322000,1451538000,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,10463,10459,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,10463,10451,1262322000,1451451600,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,10463,11216,1262322000,1451192400,1
Noise - Residential,HARRASSMENT 2,10463,11221,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,10463,10452,1262322000,1451451600,1
Noise - Residential,PETIT LARCENY,10463,10457,1262322000,1451365200,1
Noise - Residential,HARRASSMENT 2,10463,11207,1262322000,1451451600,2
Noise - Residential,PETIT LARCENY,10463,11213,1262322000,1451451600,1
Noise - Residential,PETIT LARCENY,10463,11368,1262322000,1451538000,2
Noise - Residential,HARRASSMENT 2,10463,11216,1262322000,1451451600,1
Noise - Residential,PETIT LARCENY,10463,11385,1262322000,1451538000,1
Noise - Residential,GRAND LARCENY,10463,10011,1262322000,1451451600,2
Noise - Residential,CRIMINAL MISCHIEF & RELATED OF,10463,10467,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,10463,10451,1262322000,1451451600,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,10463,11221,1262322000,1451451600,1
Noise - Residential,GRAND LARCENY,10473,10003,1262322000,1451451600,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,10473,10458,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,10473,11225,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,10473,11206,1262322000,1451538000,2
Noise - Residential,HARRASSMENT 2,10473,11213,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,10473,10025,1262322000,1451451600,2
Noise - Residential,DANGEROUS DRUGS,10473,10455,1262322000,1451451600,3
Noise - Residential,PETIT LARCENY,10473,11207,1262322000,1451451600,2
Noise - Residential,DANGEROUS DRUGS,10473,10456,1262322000,1451538000,3
Noise - Residential,PETIT LARCENY,10473,10451,1262322000,1451451600,1
Noise - Residential,HARRASSMENT 2,10473,11385,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,10473,10452,1262322000,1451451600,1
Noise - Residential,DANGEROUS DRUGS,10473,10457,1262322000,1451538000,3
Noise - Residential,HARRASSMENT 2,10473,11207,1262322000,1451451600,2
Noise - Residential,PETIT LARCENY,10473,11517,1262322000,1451538000,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,10473,11368,1262322000,1451538000,2
Noise - Residential,DANGEROUS DRUGS,10473,10451,1262322000,1451451600,3
Noise - Residential,PETIT LARCENY,10473,10455,1262322000,1451538000,2
PAINT - PLASTER,GRAND LARCENY,10468,10003,1262322000,1393390800,2
PAINT - PLASTER,ASSAULT 3 & RELATED OFFENSES,10468,10451,1262322000,1393390800,2
PAINT - PLASTER,PETIT LARCENY,10468,10027,1262322000,1393390800,3
PAINT - PLASTER,PETIT LARCENY,10468,10012,1262322000,1393390800,1
PAINT - PLASTER,CRIMINAL MISCHIEF & RELATED OF,10468,11207,1262322000,1393390800,2
PAINT - PLASTER,HARRASSMENT 2,10468,10467,1262322000,1393390800,1
PAINT - PLASTER,PETIT LARCENY,10468,11216,1262322000,1393390800,1
PAINT - PLASTER,HARRASSMENT 2,10468,10029,1262322000,1393390800,1
PAINT - PLASTER,PETIT LARCENY,10468,10003,1262322000,1393390800,1
PAINT - PLASTER,ASSAULT 3 & RELATED OFFENSES,10468,10456,1262322000,1393390800,1
PAINT - PLASTER,DANGEROUS DRUGS,10468,11207,1262322000,1393390800,1
PAINT - PLASTER,DANGEROUS DRUGS,10468,10456,1262322000,1393390800,3
PAINT - PLASTER,HARRASSMENT 2,10468,10455,1262322000,1393390800,2
PAINT - PLASTER,PETIT LARCENY,10468,10458,1262322000,1393390800,3
PAINT - PLASTER,HARRASSMENT 2,10468,10456,1262322000,1393390800,1
PAINT - PLASTER,HARRASSMENT 2,10468,11212,1262322000,1393390800,1
PAINT - PLASTER,HARRASSMENT 2,10468,11221,1262322000,1393390800,1
PAINT - PLASTER,PETIT LARCENY,10468,10002,1262322000,1393390800,2
PAINT - PLASTER,PETIT LARCENY,10468,10467,1262322000,1393390800,1
PAINT - PLASTER,DANGEROUS DRUGS,10468,10457,1262322000,1393390800,3
PAINT - PLASTER,PETIT LARCENY,10468,11234,1262322000,1393390800,2
PAINT - PLASTER,PETIT LARCENY,10468,10120,1262322000,1393390800,1
PAINT - PLASTER,PETIT LARCENY,10468,10028,1262322000,1393390800,1
PAINT - PLASTER,PETIT LARCENY,10468,10011,1262322000,1393390800,1
PAINT - PLASTER,HARRASSMENT 2,10468,10457,1262322000,1393390800,1
PAINT - PLASTER,HARRASSMENT 2,10468,11216,1262322000,1393390800,2
PAINT - PLASTER,PETIT LARCENY,10468,11517,1262322000,1393390800,2
PAINT - PLASTER,ASSAULT 3 & RELATED OFFENSES,10468,11368,1262322000,1393390800,1
PAINT - PLASTER,PETIT LARCENY,10468,11435,1262322000,1393390800,1
PAINT - PLASTER,PETIT LARCENY,10468,11217,1262322000,1393390800,1
PAINT - PLASTER,DANGEROUS DRUGS,10468,10451,1262322000,1393390800,1
HEAT/HOT WATER,PETIT LARCENY,10472,11211,1394510400,1451451600,3
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10472,11233,1394510400,1451538000,3
HEAT/HOT WATER,HARRASSMENT 2,10472,11213,1394510400,1451538000,1
HEAT/HOT WATER,DANGEROUS DRUGS,10472,11207,1394510400,1451538000,3
HEAT/HOT WATER,DANGEROUS DRUGS,10472,10456,1394510400,1451538000,1
HEAT/HOT WATER,PETIT LARCENY,10472,10459,1394510400,1451538000,2
HEAT/HOT WATER,DANGEROUS DRUGS,10472,10452,1394510400,1451451600,2
HEAT/HOT WATER,DANGEROUS DRUGS,10472,10457,1394510400,1451538000,1
HEAT/HOT WATER,HARRASSMENT 2,10472,10457,1394510400,1451538000,1
HEAT/HOT WATER,PETIT LARCENY,10472,11517,1394510400,1451538000,2
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10472,11368,1394510400,1451538000,1
HEAT/HOT WATER,PETIT LARCENY,10472,11238,1394510400,1451538000,3
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10472,10029,1394510400,1451538000,1
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10472,11221,1394510400,1451451600,2
Noise,GRAND LARCENY,10016,10003,1262408400,1451451600,2
Noise,PETIT LARCENY,10016,10012,1262408400,1451538000,1
Noise,HARRASSMENT 2,10016,10467,1262408400,1451538000,1
Noise,HARRASSMENT 2,10016,11213,1262408400,1451538000,1
Noise,ASSAULT 3 & RELATED OFFENSES,10016,10453,1262408400,1451365200,1
Noise,PETIT LARCENY,10016,10003,1262408400,1451538000,1
Noise,HARRASSMENT 2,10016,10301,1262408400,1451538000,1
Noise,PETIT LARCENY,10016,10035,1262408400,1451451600,2
Noise,HARRASSMENT 2,10016,10455,1262408400,1451192400,1
Noise,PETIT LARCENY,10016,10459,1262408400,1451538000,1
Noise,ASSAULT 3 & RELATED OFFENSES,10016,11207,1262408400,1451538000,2
Noise,DANGEROUS DRUGS,10016,10457,1262408400,1451538000,1
Noise,PETIT LARCENY,10016,10028,1262408400,1451365200,2
Noise,PETIT LARCENY,10016,11368,1262408400,1451538000,3
Noise,HARRASSMENT 2,10016,11216,1262408400,1451451600,2
Noise,HARRASSMENT 2,10016,11206,1262408400,1451538000,1
Noise,ASSAULT 3 & RELATED OFFENSES,10016,11368,1262408400,1451538000,2
Noise,PETIT LARCENY,10016,11385,1262408400,1451538000,1
Noise,PETIT LARCENY,10016,11435,1262408400,1451451600,2
Noise,HARRASSMENT 2,10016,11225,1262408400,1451538000,1
Noise,PETIT LARCENY,10016,11217,1262408400,1451538000,1
Noise,DANGEROUS DRUGS,10016,10451,1262408400,1451451600,1
Noise,PETIT LARCENY,10016,10455,1262408400,1451538000,3
Noise,PETIT LARCENY,10016,10462,1262408400,1451538000,1
Noise - Residential,GRAND LARCENY,11209,10003,1262322000,1451451600,2
Noise - Residential,PETIT LARCENY,11209,11212,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11209,10012,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11209,11225,1262322000,1451538000,1
Noise - Residential,CRIMINAL MISCHIEF & RELATED OF,11209,11207,1262322000,1451538000,1
Noise - Residential,HARRASSMENT 2,11209,10467,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,11209,10025,1262322000,1451451600,2
Noise - Residential,PETIT LARCENY,11209,11216,1262322000,1451365200,1
Noise - Residential,HARRASSMENT 2,11209,10301,1262322000,1451538000,2
Noise - Residential,DANGEROUS DRUGS,11209,10455,1262322000,1451451600,1
Noise - Residential,DANGEROUS DRUGS,11209,11207,1262322000,1451538000,2
Noise - Residential,DANGEROUS DRUGS,11209,10456,1262322000,1451538000,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11209,10459,1262322000,1451538000,2
Noise - Residential,HARRASSMENT 2,11209,11212,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,11209,10452,1262322000,1451451600,1
Noise - Residential,DANGEROUS DRUGS,11209,10457,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11209,10463,1262322000,1451538000,1
Noise - Residential,HARRASSMENT 2,11209,10457,1262322000,1451538000,2
Noise - Residential,HARRASSMENT 2,11209,10453,1262322000,1451365200,2
Noise - Residential,PETIT LARCENY,11209,11368,1262322000,1451538000,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11209,11213,1262322000,1451451600,1
Noise - Residential,GRAND LARCENY,11209,10011,1262322000,1451451600,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11209,10029,1262322000,1451538000,2
Noise - Residential,DANGEROUS DRUGS,11209,10451,1262322000,1451451600,1
Blocked Driveway,PETIT LARCENY,11234,10012,1262322000,1451538000,3
Blocked Driveway,PETIT LARCENY,11234,10452,1262322000,1451538000,3
Blocked Driveway,VEHICLE AND TRAFFIC LAWS,11234,11434,1429761600,1451451600,1
Blocked Driveway,PETIT LARCENY,11234,10003,1262322000,1451538000,2
Blocked Driveway,DANGEROUS DRUGS,11234,10455,1262322000,1451451600,1
Blocked Driveway,PETIT LARCENY,11234,11207,1262322000,1451451600,1
Blocked Driveway,HARRASSMENT 2,11234,10455,1262322000,1451192400,1
Blocked Driveway,PETIT LARCENY,11234,10459,1262322000,1451538000,1
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11234,11216,1262322000,1451192400,1
Blocked Driveway,DANGEROUS DRUGS,11234,10452,1262322000,1451451600,1
Blocked Driveway,PETIT LARCENY,11234,11368,1262322000,1451538000,2
Blocked Driveway,HARRASSMENT 2,11234,11216,1262322000,1451451600,2
Blocked Driveway,HARRASSMENT 2,11234,11206,1262322000,1451538000,2
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11234,11221,1262322000,1451451600,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,10468,10458,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,10468,11233,1262322000,1451538000,3
Noise - Residential,PETIT LARCENY,10468,11212,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,10468,10452,1262322000,1451538000,1
Noise - Residential,VEHICLE AND TRAFFIC LAWS,10468,11434,1429761600,1451451600,2
Noise - Residential,HARRASSMENT 2,10468,10455,1262322000,1451192400,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,10468,10459,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,10468,10451,1262322000,1451451600,2
Noise - Residential,HARRASSMENT 2,10468,11212,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,10468,11368,1262322000,1451538000,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,10468,11212,1262322000,1451538000,2
Noise - Residential,DANGEROUS DRUGS,10468,10451,1262322000,1451451600,2
PLUMBING,ASSAULT 3 & RELATED OFFENSES,10460,10451,1262322000,1451538000,2
PLUMBING,PETIT LARCENY,10460,10027,1262322000,1451538000,2
PLUMBING,ASSAULT 3 & RELATED OFFENSES,10460,10458,1262322000,1451538000,2
PLUMBING,HARRASSMENT 2,10460,11236,1262322000,1451538000,2
PLUMBING,PETIT LARCENY,10460,11212,1262322000,1451538000,1
PLUMBING,PETIT LARCENY,10460,11206,1262322000,1451538000,2
PLUMBING,HARRASSMENT 2,10460,11233,1262322000,1451451600,1
PLUMBING,PETIT LARCENY,10460,11216,1262322000,1451365200,2
PLUMBING,DANGEROUS DRUGS,10460,10455,1262322000,1451451600,3
PLUMBING,PETIT LARCENY,10460,11207,1262322000,1451451600,2
PLUMBING,DANGEROUS DRUGS,10460,11207,1262322000,1451538000,3
PLUMBING,DANGEROUS DRUGS,10460,10456,1262322000,1451538000,1
PLUMBING,ASSAULT 3 & RELATED OFFENSES,10460,10459,1262322000,1451538000,2
PLUMBING,DANGEROUS DRUGS,10460,10452,1262322000,1451451600,1
PLUMBING,ASSAULT 3 & RELATED OFFENSES,10460,11225,1262322000,1451538000,2
PLUMBING,PETIT LARCENY,10460,10002,1262322000,1451451600,2
PLUMBING,PETIT LARCENY,10460,10467,1262322000,1451278800,2
PLUMBING,DANGEROUS DRUGS,10460,10457,1262322000,1451538000,3
PLUMBING,PETIT LARCENY,10460,11213,1262322000,1451451600,2
PLUMBING,PETIT LARCENY,10460,10011,1262322000,1451538000,1
PLUMBING,ASSAULT 3 & RELATED OFFENSES,10460,10455,1262322000,1451538000,2
PLUMBING,PETIT LARCENY,10460,11517,1262322000,1451538000,2
PLUMBING,ASSAULT 3 & RELATED OFFENSES,10460,11213,1262322000,1451451600,1
PLUMBING,ASSAULT 3 & RELATED OFFENSES,10460,11368,1262322000,1451538000,2
PLUMBING,ASSAULT 3 & RELATED OFFENSES,10460,11212,1262322000,1451538000,1
PLUMBING,ASSAULT 3 & RELATED OFFENSES,10460,10029,1262322000,1451538000,2
PLUMBING,DANGEROUS DRUGS,10460,10451,1262322000,1451451600,3
PLUMBING,ASSAULT 3 & RELATED OFFENSES,10460,11221,1262322000,1451451600,2
HEAT/HOT WATER,PETIT LARCENY,11221,10027,1394510400,1451538000,2
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,11221,10458,1394510400,1451538000,1
HEAT/HOT WATER,PETIT LARCENY,11221,11211,1394510400,1451451600,2
HEAT/HOT WATER,PETIT LARCENY,11221,11225,1394510400,1451538000,1
HEAT/HOT WATER,CRIMINAL MISCHIEF & RELATED OF,11221,11207,1394510400,1451538000,1
HEAT/HOT WATER,GRAND LARCENY,11221,10012,1394510400,1451538000,1
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,11221,11233,1394510400,1451538000,1
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,11221,10453,1394510400,1451365200,1
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,11221,10457,1394510400,1451538000,1
HEAT/HOT WATER,DANGEROUS DRUGS,11221,10455,1394510400,1451451600,2
HEAT/HOT WATER,HARRASSMENT 2,11221,10456,1394510400,1451451600,2
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,11221,11216,1394510400,1451192400,1
HEAT/HOT WATER,HARRASSMENT 2,11221,11221,1394510400,1451538000,1
HEAT/HOT WATER,PETIT LARCENY,11221,11234,1394510400,1451365200,1
HEAT/HOT WATER,HARRASSMENT 2,11221,11206,1394510400,1451538000,2
HEAT/HOT WATER,PETIT LARCENY,11221,11230,1394510400,1451538000,2
HEAT/HOT WATER,DANGEROUS DRUGS,11221,10451,1394510400,1451451600,2
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,11221,11221,1394510400,1451451600,3
WATER LEAK,PETIT LARCENY,11226,10027,1394510400,1451538000,2
WATER LEAK,PETIT LARCENY,11226,10012,1394510400,1451538000,1
WATER LEAK,ASSAULT 3 & RELATED OFFENSES,11226,11233,1394510400,1451538000,1
WATER LEAK,PETIT LARCENY,11226,11216,1394510400,1451365200,1
WATER LEAK,HARRASSMENT 2,11226,10301,1394510400,1451538000,1
WATER LEAK,DANGEROUS DRUGS,11226,10455,1394510400,1451451600,2
WATER LEAK,PETIT LARCENY,11226,11207,1394510400,1451451600,1
WATER LEAK,DANGEROUS DRUGS,11226,10452,1394510400,1451451600,2
WATER LEAK,ASSAULT 3 & RELATED OFFENSES,11226,11225,1394510400,1451538000,1
WATER LEAK,CRIMINAL MISCHIEF & RELATED OF,11226,11212,1394510400,1451451600,1
WATER LEAK,HARRASSMENT 2,11226,11216,1394510400,1451451600,2
WATER LEAK,PETIT LARCENY,11226,11517,1394510400,1451538000,1
WATER LEAK,ASSAULT 3 & RELATED OFFENSES,11226,11213,1394510400,1451451600,2
WATER LEAK,PETIT LARCENY,11226,11435,1394510400,1451451600,2
HEAT/HOT WATER,PETIT LARCENY,11216,11373,1394510400,1451538000,2
HEAT/HOT WATER,PETIT LARCENY,11216,11211,1394510400,1451451600,3
HEAT/HOT WATER,GRAND LARCENY,11216,10012,1394510400,1451538000,2
HEAT/HOT WATER,HARRASSMENT 2,11216,10467,1394510400,1451538000,3
HEAT/HOT WATER,PETIT LARCENY,11216,10452,1394510400,1451538000,1
HEAT/HOT WATER,HARRASSMENT 2,11216,10029,1394510400,1451538000,1
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,11216,10457,1394510400,1451538000,3
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,11216,10452,1394510400,1451538000,3
HEAT/HOT WATER,HARRASSMENT 2,11216,10456,1394510400,1451451600,1
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,11216,11216,1394510400,1451192400,1
HEAT/HOT WATER,DANGEROUS DRUGS,11216,10452,1394510400,1451451600,2
HEAT/HOT WATER,DANGEROUS DRUGS,11216,10457,1394510400,1451538000,2
HEAT/HOT WATER,PETIT LARCENY,11216,10457,1394510400,1451365200,1
HEAT/HOT WATER,PETIT LARCENY,11216,10011,1394510400,1451538000,1
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,11216,10455,1394510400,1451538000,1
HEAT/HOT WATER,HARRASSMENT 2,11216,11216,1394510400,1451451600,1
HEAT/HOT WATER,HARRASSMENT 2,11216,11206,1394510400,1451538000,2
HEAT/HOT WATER,PETIT LARCENY,11216,11230,1394510400,1451538000,2
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,11216,10029,1394510400,1451538000,1
Illegal Parking,PETIT LARCENY,11378,10012,1275624000,1451538000,1
Illegal Parking,HARRASSMENT 2,11378,11213,1275624000,1451538000,3
Illegal Parking,PETIT LARCENY,11378,10452,1275624000,1451538000,3
Illegal Parking,HARRASSMENT 2,11378,10029,1275624000,1451538000,1
Illegal Parking,ASSAULT 3 & RELATED OFFENSES,11378,10457,1275624000,1451538000,1
Illegal Parking,HARRASSMENT 2,11378,10452,1275624000,1451538000,1
Illegal Parking,PETIT LARCENY,11378,10003,1275624000,1451538000,2
Illegal Parking,DANGEROUS DRUGS,11378,10455,1275624000,1451451600,1
Illegal Parking,DANGEROUS DRUGS,11378,11207,1275624000,1451538000,1
Illegal Parking,DANGEROUS DRUGS,11378,10456,1275624000,1451538000,2
Illegal Parking,ASSAULT 3 & RELATED OFFENSES,11378,10459,1275624000,1451538000,1
Illegal Parking,PETIT LARCENY,11378,10458,1275624000,1451451600,3
Illegal Parking,HARRASSMENT 2,11378,11212,1275624000,1451538000,2
Illegal Parking,ASSAULT 3 & RELATED OFFENSES,11378,11216,1275624000,1451192400,1
Illegal Parking,HARRASSMENT 2,11378,11221,1275624000,1451538000,2
Illegal Parking,DANGEROUS DRUGS,11378,10452,1275624000,1451451600,2
Illegal Parking,PETIT LARCENY,11378,10467,1275624000,1451278800,1
Illegal Parking,PETIT LARCENY,11378,10457,1275624000,1451365200,1
Illegal Parking,PETIT LARCENY,11378,10120,1275624000,1451538000,1
Illegal Parking,CRIMINAL MISCHIEF & RELATED OF,11378,11212,1275624000,1451451600,2
Illegal Parking,PETIT LARCENY,11378,11368,1275624000,1451538000,2
Illegal Parking,HARRASSMENT 2,11378,11216,1275624000,1451451600,1
Illegal Parking,PETIT LARCENY,11378,11435,1275624000,1451451600,1
Illegal Parking,PETIT LARCENY,11378,11217,1275624000,1451538000,2
Illegal Parking,ASSAULT 3 & RELATED OFFENSES,11378,11221,1275624000,1451451600,3
Noise - Residential,CRIMINAL MISCHIEF & RELATED OF,10453,11207,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,10453,10025,1262322000,1451451600,2
Noise - Residential,HARRASSMENT 2,10453,10301,1262322000,1451538000,2
Noise - Residential,DANGEROUS DRUGS,10453,10456,1262322000,1451538000,1
Noise - Residential,HARRASSMENT 2,10453,10456,1262322000,1451451600,1
Noise - Residential,HARRASSMENT 2,10453,11385,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,10453,11213,1262322000,1451451600,1
Noise - Residential,PETIT LARCENY,10453,10028,1262322000,1451365200,1
Noise - Residential,PETIT LARCENY,10453,11435,1262322000,1451451600,1
Noise - Residential,PETIT LARCENY,10453,11230,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,10453,10462,1262322000,1451538000,2
HEATING,ASSAULT 3 & RELATED OFFENSES,11103,10458,1383192000,1394341200,1
HEATING,PETIT LARCENY,11103,11233,1383192000,1394341200,2
HEATING,PETIT LARCENY,11103,11373,1383192000,1394341200,1
HEATING,PETIT LARCENY,11103,11212,1383192000,1394341200,1
HEATING,PETIT LARCENY,11103,11225,1383192000,1394341200,1
HEATING,PETIT LARCENY,11103,10025,1383192000,1394341200,1
HEATING,ASSAULT 3 & RELATED OFFENSES,11103,10453,1383192000,1394341200,1
HEATING,PETIT LARCENY,11103,10457,1383192000,1394341200,1
HEATING,PETIT LARCENY,11103,11213,1383192000,1394341200,1
HEATING,PETIT LARCENY,11103,10028,1383192000,1394341200,2
HEATING,CRIMINAL MISCHIEF & RELATED OF,11103,10467,1383192000,1394341200,1
HEATING,PETIT LARCENY,11103,11238,1383192000,1394341200,1
HEAT/HOT WATER,GRAND LARCENY,10460,10003,1398312000,1451451600,2
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10460,10467,1398312000,1451538000,1
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10460,10458,1398312000,1451538000,1
HEAT/HOT WATER,PETIT LARCENY,10460,11211,1398312000,1451451600,1
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10460,11206,1398312000,1451538000,2
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10460,10457,1398312000,1451538000,1
HEAT/HOT WATER,HARRASSMENT 2,10460,10452,1398312000,1451538000,1
HEAT/HOT WATER,PETIT LARCENY,10460,10035,1398312000,1451451600,3
HEAT/HOT WATER,PETIT LARCENY,10460,10459,1398312000,1451538000,2
HEAT/HOT WATER,HARRASSMENT 2,10460,11385,1398312000,1451538000,1
HEAT/HOT WATER,DANGEROUS DRUGS,10460,10452,1398312000,1451451600,2
HEAT/HOT WATER,DANGEROUS DRUGS,10460,10457,1398312000,1451538000,2
HEAT/HOT WATER,HARRASSMENT 2,10460,11206,1398312000,1451538000,1
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10460,11368,1398312000,1451538000,2
HEAT/HOT WATER,PETIT LARCENY,10460,11238,1398312000,1451538000,1
HEAT/HOT WATER,PETIT LARCENY,10460,11230,1398312000,1451538000,2
PAINT - PLASTER,PETIT LARCENY,11226,10027,1262322000,1393477200,1
PAINT - PLASTER,HARRASSMENT 2,11226,11236,1262322000,1393477200,1
PAINT - PLASTER,PETIT LARCENY,11226,10012,1262322000,1393477200,2
PAINT - PLASTER,PETIT LARCENY,11226,10003,1262322000,1393477200,2
PAINT - PLASTER,DANGEROUS DRUGS,11226,11207,1262322000,1393477200,3
PAINT - PLASTER,DANGEROUS DRUGS,11226,10456,1262322000,1393477200,1
PAINT - PLASTER,ASSAULT 3 & RELATED OFFENSES,11226,10459,1262322000,1393477200,1
PAINT - PLASTER,HARRASSMENT 2,11226,10456,1262322000,1393477200,1
PAINT - PLASTER,PETIT LARCENY,11226,10459,1262322000,1393477200,1
PAINT - PLASTER,HARRASSMENT 2,11226,11385,1262322000,1393477200,1
